outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2xcl_rol,2010,2011 - 2012,540,0.16962962962962963,0.7742434842249657,0.06759259259259259
v2xcl_rol,2010,2011 - 2012,541,0.1288888888888889,0.8122304526748971,0.06759259259259259
v2xcl_rol,2010,2011 - 2012,551,0.04388888888888889,0.8987444444444445,0.06
v2xcl_rol,2010,2011 - 2012,552,0.40555555555555556,0.5479787037037037,0.07816666666666666
v2xcl_rol,2010,2011 - 2012,553,0.13296296296296298,0.7388547096479195,0.1478395061728395
v2xcl_rol,2010,2011 - 2012,560,0.01,0.9553499999999999,0.035
v2xcl_rol,2010,2011 - 2012,565,0.0077777777777777776,0.9869854938271605,0.005277777777777778
v2xcl_rol,2010,2011 - 2012,570,0.07,0.9031333333333333,0.028888888888888888
v2xcl_rol,2010,2011 - 2012,571,0.023333333333333334,0.9558931216931218,0.02126984126984127
v2xcl_rol,2010,2011 - 2012,572,0.0851851851851852,0.8183632695876704,0.10543286320376105
v2xcl_rol,2010,2011 - 2012,580,0.34055555555555556,0.5137505190796858,0.22093434343434343
v2xcl_rol,2010,2011 - 2012,581,0.1736111111111111,0.7632619598765432,0.0763888888888889
v2xcl_rol,2010,2011 - 2012,590,0.021111111111111112,0.9647493827160494,0.014444444444444444
v2xcl_rol,2010,2011 - 2012,600,0.16444444444444445,0.7794804938271606,0.06711111111111111
v2xcl_rol,2010,2011 - 2012,615,0.19398148148148145,0.7527317386831276,0.0661111111111111
v2xcl_rol,2010,2011 - 2012,616,0.35077160493827164,0.59017666418991,0.0909567901234568
v2xcl_rol,2010,2011 - 2012,620,0.03469135802469136,0.9524378600823046,0.013333333333333334
v2xcl_rol,2010,2011 - 2012,625,0.22574074074074074,0.726697619047619,0.06142857142857143
v2xcl_rol,2010,2011 - 2012,630,0.2615925925925926,0.5394977725194331,0.26937654320987653
v2xcl_rol,2010,2011 - 2012,640,0.22661375661375663,0.4618834509112287,0.4027777777777778
v2xcl_rol,2010,2011 - 2012,645,0.20277777777777778,0.6782294238683129,0.14925925925925926
v2xcl_rol,2010,2011 - 2012,651,0.17351851851851852,0.7086348227646838,0.14258838383838385
v2xcl_rol,2010,2011 - 2012,652,0.049185185185185186,0.7718344066888758,0.18823897707231038
v2xcl_rol,2010,2011 - 2012,660,0.269537037037037,0.6359085905349794,0.12944444444444445
v2xcl_rol,2010,2011 - 2012,663,0.2644444444444444,0.6798401410934743,0.07574603174603176
v2xcl_rol,2010,2011 - 2012,666,0.013253968253968254,0.9542199588477366,0.03296296296296296
v2xcl_rol,2010,2011 - 2012,670,0.1255740740740741,0.8522799712587367,0.025326278659611994
v2xcl_rol,2010,2011 - 2012,678,0.10222222222222223,0.7448383752872642,0.17035329485329487
v2xcl_rol,2010,2011 - 2012,690,0.04694444444444444,0.8969311728395062,0.058888888888888886
v2xcl_rol,2010,2011 - 2012,694,0.059503367003367,0.9253877287535852,0.016064814814814816
v2xcl_rol,2010,2011 - 2012,696,0.11697530864197532,0.847283215755438,0.04047619047619048
v2xcl_rol,2010,2011 - 2012,698,0.07888888888888888,0.8930751147275221,0.030437149270482605
v2xcl_rol,2010,2011 - 2012,700,0.11222222222222222,0.7896290123456791,0.11055555555555556
v2xcl_rol,2010,2011 - 2012,701,0.050116161616161614,0.8826883520389076,0.07074074074074074
v2xcl_rol,2010,2011 - 2012,702,0.167010582010582,0.6238539821813498,0.25106613756613755
v2xcl_rol,2010,2011 - 2012,703,0.45111111111111113,0.47585617283950615,0.13305555555555557
v2xcl_rol,2010,2011 - 2012,704,0.08722222222222223,0.8689982510288066,0.04796296296296297
v2xcl_rol,2010,2011 - 2012,705,0.22529629629629627,0.6884533580246913,0.11133333333333334
v2xcl_rol,2010,2011 - 2012,710,0.1891111111111111,0.7786785802469136,0.03972222222222222
v2xcl_rol,2010,2011 - 2012,712,0.006666666666666667,0.9789851851851851,0.014444444444444444
v2xcl_rol,2010,2011 - 2012,713,0.013333333333333334,0.9804543209876544,0.006296296296296296
v2xcl_rol,2010,2011 - 2012,731,0.0625,0.9343750000000001,0.0033333333333333335
v2xcl_rol,2010,2011 - 2012,732,0.005555555555555556,0.9789753086419754,0.015555555555555555
v2xcl_rol,2010,2011 - 2012,740,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2xcl_rol,2010,2011 - 2012,750,0.05,0.89418547008547,0.05875213675213676
v2xcl_rol,2010,2011 - 2012,760,0.15425925925925926,0.8029133693415638,0.05063888888888889
v2xcl_rol,2010,2011 - 2012,770,0.2411111111111111,0.6415421810699589,0.15462962962962964
v2xcl_rol,2010,2011 - 2012,771,0.17538888888888893,0.6169937462588851,0.25177609427609426
v2xcl_rol,2010,2011 - 2012,775,0.5581481481481482,0.3898606172839506,0.11766666666666667
v2xcl_rol,2010,2011 - 2012,780,0.4021111111111111,0.498612079138968,0.16604558404558406
v2xcl_rol,2010,2011 - 2012,781,0.20829629629629628,0.6008591275720164,0.24105555555555555
v2xcl_rol,2010,2011 - 2012,790,0.07152777777777777,0.8569454732510289,0.07703703703703704
v2xcl_rol,2010,2011 - 2012,800,0.155,0.7410180555555556,0.12305555555555556
v2xcl_rol,2010,2011 - 2012,811,0.29493963443963445,0.6267035377909862,0.11113492063492061
v2xcl_rol,2010,2011 - 2012,812,0.0805,0.9067291666666667,0.013888888888888888
v2xcl_rol,2010,2011 - 2012,816,0.13381172839506172,0.8524736239711934,0.015833333333333335
v2xcl_rol,2010,2011 - 2012,820,0.08703703703703704,0.8673027385851461,0.05001322751322751
v2xcl_rol,2010,2011 - 2012,830,0.07622751322751324,0.8997087837219936,0.026049382716049382
v2xcl_rol,2010,2011 - 2012,840,0.19527777777777777,0.7754728047839506,0.03634722222222222
v2xcl_rol,2010,2011 - 2012,850,0.04,0.9154844444444444,0.046370370370370374
v2xcl_rol,2010,2011 - 2012,860,0.06,0.9149333333333334,0.02666666666666667
v2xcl_rol,2010,2011 - 2012,900,0,0.9944444444444445,0.005555555555555556
v2xcl_rol,2010,2011 - 2012,910,0.03933333333333333,0.9350488888888889,0.02666666666666667
v2xcl_rol,2010,2011 - 2012,920,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2010,2011 - 2012,940,0.06666666666666667,0.8824032921810699,0.0545679012345679
v2xcl_rol,2010,2011 - 2012,950,0.2920740740740741,0.6158936827356456,0.1300026455026455
v2xcl_rol,2011,2012 - 2013,2,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,20,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,40,0.06666666666666667,0.9232222222222222,0.010833333333333334
v2xcl_rol,2011,2012 - 2013,41,0.11240740740740741,0.7627191162061532,0.1406878306878307
v2xcl_rol,2011,2012 - 2013,42,0.011296296296296296,0.9683803497942387,0.020555555555555556
v2xcl_rol,2011,2012 - 2013,51,0.01072222222222222,0.9853206666666667,0.004
v2xcl_rol,2011,2012 - 2013,52,0.0011111111111111111,0.9933395061728396,0.005555555555555556
v2xcl_rol,2011,2012 - 2013,53,0.0011111111111111111,0.9988888888888889,0
v2xcl_rol,2011,2012 - 2013,70,0.044444444444444446,0.9205273662551441,0.036657407407407416
v2xcl_rol,2011,2012 - 2013,90,0.044444444444444446,0.8125584362139917,0.14964814814814814
v2xcl_rol,2011,2012 - 2013,91,0.24324074074074076,0.6475897290809328,0.14425925925925923
v2xcl_rol,2011,2012 - 2013,92,0.04066666666666667,0.9337511111111112,0.02666666666666667
v2xcl_rol,2011,2012 - 2013,93,0.14444444444444443,0.7760522633744856,0.09292592592592594
v2xcl_rol,2011,2012 - 2013,94,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,95,0.0011111111111111111,0.9938944444444445,0.005
v2xcl_rol,2011,2012 - 2013,100,0.20566666666666666,0.7603535185185185,0.042777777777777776
v2xcl_rol,2011,2012 - 2013,101,0.09407744107744107,0.8396140605125327,0.07319444444444445
v2xcl_rol,2011,2012 - 2013,110,0.053346560846560843,0.9118426380840402,0.03677248677248677
v2xcl_rol,2011,2012 - 2013,115,1.8518518518518518e-4,0.9905572702331962,0.00925925925925926
v2xcl_rol,2011,2012 - 2013,130,0.07277777777777777,0.8662316049382717,0.06577777777777777
v2xcl_rol,2011,2012 - 2013,135,0.035555555555555556,0.9408691358024691,0.024444444444444446
v2xcl_rol,2011,2012 - 2013,140,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2xcl_rol,2011,2012 - 2013,145,0.02666666666666667,0.9373966049382717,0.0369212962962963
v2xcl_rol,2011,2012 - 2013,150,0.011111111111111112,0.9471358024691358,0.042222222222222223
v2xcl_rol,2011,2012 - 2013,155,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,160,0.006666666666666667,0.975674074074074,0.017777777777777778
v2xcl_rol,2011,2012 - 2013,165,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,200,0,1,0
v2xcl_rol,2011,2012 - 2013,205,0.0011111111111111111,0.9988888888888889,0
v2xcl_rol,2011,2012 - 2013,210,0,1,0
v2xcl_rol,2011,2012 - 2013,211,0,1,0
v2xcl_rol,2011,2012 - 2013,212,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,220,0,1,0
v2xcl_rol,2011,2012 - 2013,225,0,1,0
v2xcl_rol,2011,2012 - 2013,230,0,1,0
v2xcl_rol,2011,2012 - 2013,235,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,260,0,1,0
v2xcl_rol,2011,2012 - 2013,290,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,305,0,1,0
v2xcl_rol,2011,2012 - 2013,310,0.04761111111111111,0.8687903086419753,0.08777777777777777
v2xcl_rol,2011,2012 - 2013,316,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2xcl_rol,2011,2012 - 2013,317,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,325,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,339,0.012222222222222223,0.9767110082304526,0.011203703703703704
v2xcl_rol,2011,2012 - 2013,340,0.014444444444444442,0.974604938271605,0.011111111111111112
v2xcl_rol,2011,2012 - 2013,341,0.028888888888888888,0.9657160493827162,0.005555555555555556
v2xcl_rol,2011,2012 - 2013,343,0.0774074074074074,0.8213465980795611,0.10974074074074074
v2xcl_rol,2011,2012 - 2013,344,0.006666666666666667,0.9900222222222222,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,346,0.02259259259259259,0.9624101508916324,0.015343915343915342
v2xcl_rol,2011,2012 - 2013,347,0.19685185185185186,0.7489604366712391,0.06746913580246913
v2xcl_rol,2011,2012 - 2013,349,0.0033333333333333335,0.9900222222222222,0.006666666666666667
v2xcl_rol,2011,2012 - 2013,350,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2xcl_rol,2011,2012 - 2013,352,0.01,0.9867,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,355,0.025,0.9432222222222222,0.0325925925925926
v2xcl_rol,2011,2012 - 2013,359,0.021111111111111112,0.9614864197530865,0.017777777777777778
v2xcl_rol,2011,2012 - 2013,360,0.009629629629629629,0.9881695473251029,0.0022222222222222222
v2xcl_rol,2011,2012 - 2013,365,0.27194444444444443,0.6592947530864197,0.09444444444444444
v2xcl_rol,2011,2012 - 2013,366,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,367,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,368,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,369,0.1525,0.6923514484126985,0.18306613756613757
v2xcl_rol,2011,2012 - 2013,370,0.13987037037037037,0.7962888971193417,0.07422222222222223
v2xcl_rol,2011,2012 - 2013,371,0.15,0.8173222222222222,0.03844444444444445
v2xcl_rol,2011,2012 - 2013,372,0.053333333333333344,0.9168641975308642,0.031481481481481485
v2xcl_rol,2011,2012 - 2013,373,0.07251322751322752,0.7218816029086531,0.22167989417989417
v2xcl_rol,2011,2012 - 2013,375,0,0.9966666666666667,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,380,0.0011111111111111111,0.9988888888888889,0
v2xcl_rol,2011,2012 - 2013,385,0,1,0
v2xcl_rol,2011,2012 - 2013,390,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,395,0,1,0
v2xcl_rol,2011,2012 - 2013,402,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2xcl_rol,2011,2012 - 2013,404,0.06111111111111111,0.8947470360572213,0.04701499118165785
v2xcl_rol,2011,2012 - 2013,411,0.058227513227513225,0.9187513815402705,0.024444444444444446
v2xcl_rol,2011,2012 - 2013,420,0.035555555555555556,0.9548,0.01
v2xcl_rol,2011,2012 - 2013,432,0.025555555555555557,0.9174213991769548,0.058518518518518525
v2xcl_rol,2011,2012 - 2013,433,0.011111111111111112,0.9836305114638448,0.005317460317460317
v2xcl_rol,2011,2012 - 2013,434,0.012129629629629629,0.9725034979423869,0.015555555555555555
v2xcl_rol,2011,2012 - 2013,435,0.03809259259259259,0.9240545696159123,0.039351851851851846
v2xcl_rol,2011,2012 - 2013,436,0.1411111111111111,0.7873148148148148,0.08333333333333333
v2xcl_rol,2011,2012 - 2013,437,0.31472222222222224,0.5557095164609054,0.1890740740740741
v2xcl_rol,2011,2012 - 2013,438,0.3112962962962963,0.6067607167352538,0.1189814814814815
v2xcl_rol,2011,2012 - 2013,439,0.03111111111111111,0.9389251028806584,0.030925925925925926
v2xcl_rol,2011,2012 - 2013,450,0.01711111111111111,0.961046913580247,0.022222222222222223
v2xcl_rol,2011,2012 - 2013,451,0.11787037037037036,0.8696818004115227,0.01411111111111111
v2xcl_rol,2011,2012 - 2013,452,0,0.994,0.006
v2xcl_rol,2011,2012 - 2013,461,0.2611428571428571,0.7209330158730158,0.02425925925925926
v2xcl_rol,2011,2012 - 2013,471,0.07333333333333333,0.9101190476190475,0.017857142857142856
v2xcl_rol,2011,2012 - 2013,475,0.08333333333333333,0.8424506172839507,0.08096296296296296
v2xcl_rol,2011,2012 - 2013,481,0.21996127946127947,0.7541168782422994,0.03323148148148148
v2xcl_rol,2011,2012 - 2013,482,0.06518518518518518,0.6906261819844536,0.2612160493827161
v2xcl_rol,2011,2012 - 2013,483,0.10333333333333333,0.8375530864197531,0.06592592592592592
v2xcl_rol,2011,2012 - 2013,484,0.021111111111111112,0.9767135802469136,0.0022222222222222222
v2xcl_rol,2011,2012 - 2013,490,0.2361111111111111,0.6980489417989418,0.08619047619047619
v2xcl_rol,2011,2012 - 2013,500,0.0812962962962963,0.7307947702331962,0.20453703703703704
v2xcl_rol,2011,2012 - 2013,501,0.20658465608465607,0.7259750396825397,0.085
v2xcl_rol,2011,2012 - 2013,510,0.027777777777777776,0.9578189300411523,0.014814814814814815
v2xcl_rol,2011,2012 - 2013,516,0.2828703703703704,0.6099585905349795,0.14944444444444444
v2xcl_rol,2011,2012 - 2013,517,0.16277777777777777,0.8147412551440328,0.026851851851851852
v2xcl_rol,2011,2012 - 2013,520,0.334074074074074,0.624268559670782,0.06255555555555556
v2xcl_rol,2011,2012 - 2013,522,0.03777777777777778,0.9579456790123456,0.0044444444444444444
v2xcl_rol,2011,2012 - 2013,530,0.28296296296296297,0.6864965706447188,0.0425925925925926
v2xcl_rol,2011,2012 - 2013,531,0.016055555555555556,0.9806646296296296,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,540,0.09000000000000001,0.8774422222222222,0.03577777777777778
v2xcl_rol,2011,2012 - 2013,541,0.022222222222222223,0.968,0.01
v2xcl_rol,2011,2012 - 2013,551,0.06962962962962964,0.85061080148932,0.08572883597883599
v2xcl_rol,2011,2012 - 2013,552,0.2090432098765432,0.7499344509221155,0.051864197530864194
v2xcl_rol,2011,2012 - 2013,553,0.04888888888888889,0.8942205761316873,0.05981481481481482
v2xcl_rol,2011,2012 - 2013,560,0.005555555555555556,0.9922345679012345,0.0022222222222222222
v2xcl_rol,2011,2012 - 2013,565,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2xcl_rol,2011,2012 - 2013,570,0.018444444444444447,0.9793743209876543,0.0022222222222222222
v2xcl_rol,2011,2012 - 2013,571,0.0022222222222222222,0.9951909465020576,0.002592592592592593
v2xcl_rol,2011,2012 - 2013,572,0.14101851851851852,0.7698022827823754,0.10381969881969881
v2xcl_rol,2011,2012 - 2013,580,0.2672037037037037,0.6532381403749428,0.1085679012345679
v2xcl_rol,2011,2012 - 2013,581,0.064,0.9131819047619048,0.024378306878306878
v2xcl_rol,2011,2012 - 2013,590,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,600,0.16444444444444445,0.7937844091710758,0.0499920634920635
v2xcl_rol,2011,2012 - 2013,615,0.159358024691358,0.8219610425240055,0.022222222222222223
v2xcl_rol,2011,2012 - 2013,616,0.3795238095238095,0.5372224023683548,0.13417724867724867
v2xcl_rol,2011,2012 - 2013,620,0.6022222222222222,0.30730543209876543,0.22744444444444442
v2xcl_rol,2011,2012 - 2013,625,0.1307098765432099,0.7463821587791495,0.1413888888888889
v2xcl_rol,2011,2012 - 2013,626,0.1734074074074074,0.7240010807368213,0.12411375661375662
v2xcl_rol,2011,2012 - 2013,630,0.2239074074074074,0.6234035610425239,0.19674074074074074
v2xcl_rol,2011,2012 - 2013,640,0.21783333333333332,0.6137111419753086,0.21537037037037038
v2xcl_rol,2011,2012 - 2013,645,0.12777777777777777,0.8313785322359396,0.04682716049382716
v2xcl_rol,2011,2012 - 2013,651,0.4766666666666667,0.40296666666666664,0.23
v2xcl_rol,2011,2012 - 2013,652,0.17933333333333334,0.6318373456790123,0.2300925925925926
v2xcl_rol,2011,2012 - 2013,660,0.22296296296296297,0.7121688340192043,0.08348148148148148
v2xcl_rol,2011,2012 - 2013,663,0.2866666666666667,0.659437037037037,0.07555555555555556
v2xcl_rol,2011,2012 - 2013,666,0.008888888888888889,0.9878074074074075,0.0033333333333333335
v2xcl_rol,2011,2012 - 2013,670,0.10047601010101011,0.8837989779274223,0.017481481481481483
v2xcl_rol,2011,2012 - 2013,678,0.335,0.5353865740740741,0.1949074074074074
v2xcl_rol,2011,2012 - 2013,690,0.02361111111111111,0.9546913580246913,0.022222222222222223
v2xcl_rol,2011,2012 - 2013,694,0.031516203703703706,0.9544467595450389,0.014493827160493827
v2xcl_rol,2011,2012 - 2013,696,0.13622222222222222,0.7434887242798354,0.13925925925925928
v2xcl_rol,2011,2012 - 2013,698,0.2820793650793651,0.6633187821869488,0.07605555555555556
v2xcl_rol,2011,2012 - 2013,700,0.06833333333333333,0.8820270723104057,0.05328042328042328
v2xcl_rol,2011,2012 - 2013,701,0.031296296296296294,0.9268422921974002,0.04321384479717812
v2xcl_rol,2011,2012 - 2013,702,0.08658810325476991,0.6021583354117305,0.3407592592592592
v2xcl_rol,2011,2012 - 2013,703,0.31555555555555553,0.603331440329218,0.11850925925925926
v2xcl_rol,2011,2012 - 2013,704,0.08587878787878789,0.8768873364157256,0.04073188020556442
v2xcl_rol,2011,2012 - 2013,705,0.16666666666666666,0.7489197530864198,0.10129629629629629
v2xcl_rol,2011,2012 - 2013,710,0.10888888888888887,0.8703185185185186,0.023333333333333334
v2xcl_rol,2011,2012 - 2013,712,0.0033333333333333335,0.9911296296296297,0.005555555555555556
v2xcl_rol,2011,2012 - 2013,713,0.006666666666666667,0.9921560493827161,0.0011851851851851852
v2xcl_rol,2011,2012 - 2013,731,0.009444444444444445,0.9904821810699588,7.407407407407407e-5
v2xcl_rol,2011,2012 - 2013,732,0.0033333333333333335,0.9955592592592594,0.0011111111111111111
v2xcl_rol,2011,2012 - 2013,740,0,1,0
v2xcl_rol,2011,2012 - 2013,750,0.008888888888888889,0.9594506172839506,0.03194444444444445
v2xcl_rol,2011,2012 - 2013,760,0.06675925925925925,0.8852134070644718,0.05146296296296296
v2xcl_rol,2011,2012 - 2013,770,0.13,0.7731856481481482,0.11128086419753085
v2xcl_rol,2011,2012 - 2013,771,0.10833333333333334,0.7581478395061728,0.1497407407407407
v2xcl_rol,2011,2012 - 2013,775,0.5366666666666666,0.4102730864197531,0.11451851851851853
v2xcl_rol,2011,2012 - 2013,780,0.2598888888888889,0.6579861893004116,0.11096296296296297
v2xcl_rol,2011,2012 - 2013,781,0.13833333333333334,0.6069948456790123,0.2955572390572391
v2xcl_rol,2011,2012 - 2013,790,0.03324074074074074,0.9365569838820302,0.031240740740740743
v2xcl_rol,2011,2012 - 2013,800,0.24037037037037035,0.7136298353909465,0.06055555555555556
v2xcl_rol,2011,2012 - 2013,811,0.26037037037037036,0.6928686008230454,0.06322222222222222
v2xcl_rol,2011,2012 - 2013,812,0.03523456790123457,0.960120265203475,0.004814814814814815
v2xcl_rol,2011,2012 - 2013,816,0.17750427350427353,0.7910799827923474,0.03819563152896486
v2xcl_rol,2011,2012 - 2013,820,0.041666666666666664,0.9142145061728396,0.046037037037037036
v2xcl_rol,2011,2012 - 2013,830,0.06076784101174345,0.9133908509102727,0.027513227513227514
v2xcl_rol,2011,2012 - 2013,840,0.08666666666666667,0.8884703703703704,0.02722222222222222
v2xcl_rol,2011,2012 - 2013,850,0.013333333333333334,0.9705511111111111,0.01633333333333333
v2xcl_rol,2011,2012 - 2013,860,0.018444444444444447,0.9665595679012345,0.015277777777777777
v2xcl_rol,2011,2012 - 2013,900,0,1,0
v2xcl_rol,2011,2012 - 2013,910,0.0337037037037037,0.92952335390946506,0.03805555555555556
v2xcl_rol,2011,2012 - 2013,920,0,1,0
v2xcl_rol,2011,2012 - 2013,940,0.02388888888888889,0.9600635230909923,0.016440329218106998
v2xcl_rol,2011,2012 - 2013,950,0.11232539682539683,0.8465703375220459,0.04630555555555556
v2xcl_rol,2012,2013 - 2014,2,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,20,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,40,0.3152328042328042,0.6698798496962571,0.02174074074074074
v2xcl_rol,2012,2013 - 2014,41,0.23,0.6713870370370371,0.12806878306878305
v2xcl_rol,2012,2013 - 2014,42,0.015555555555555555,0.9688027160493827,0.01588888888888889
v2xcl_rol,2012,2013 - 2014,51,0.004,0.99268,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,52,0.001388888888888889,0.9975015432098766,0.0011111111111111111
v2xcl_rol,2012,2013 - 2014,53,0,0.9997777777777778,2.2222222222222223e-4
v2xcl_rol,2012,2013 - 2014,70,0.08222222222222222,0.8400094650205762,0.08473544973544973
v2xcl_rol,2012,2013 - 2014,90,0.2574074074074074,0.533236488340192,0.28192592592592597
v2xcl_rol,2012,2013 - 2014,91,0.21096296296296294,0.7018046090534981,0.11055555555555556
v2xcl_rol,2012,2013 - 2014,92,0.04638888888888889,0.8962178497942386,0.06018518518518519
v2xcl_rol,2012,2013 - 2014,93,0.11333333333333333,0.7688713580246914,0.13285185185185186
v2xcl_rol,2012,2013 - 2014,94,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,95,0.0011111111111111111,0.9961141975308643,0.002777777777777778
v2xcl_rol,2012,2013 - 2014,100,0.07388888888888889,0.8793204497354498,0.05052380952380952
v2xcl_rol,2012,2013 - 2014,101,0.1015925925925926,0.6301234662943367,0.2986216931216931
v2xcl_rol,2012,2013 - 2014,110,0.03666666666666667,0.9064405996472664,0.05905820105820106
v2xcl_rol,2012,2013 - 2014,115,0.0044444444444444444,0.9926057613168724,0.002962962962962963
v2xcl_rol,2012,2013 - 2014,130,0.04925925925925926,0.9028515775034294,0.05037037037037037
v2xcl_rol,2012,2013 - 2014,135,0.022222222222222223,0.9393909465020577,0.039259259259259265
v2xcl_rol,2012,2013 - 2014,140,0,0.9677777777777777,0.03222222222222222
v2xcl_rol,2012,2013 - 2014,145,0.031851851851851846,0.9084456790123457,0.06166666666666667
v2xcl_rol,2012,2013 - 2014,150,0.07888888888888888,0.7714476131687243,0.1624814814814815
v2xcl_rol,2012,2013 - 2014,155,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,160,0.008888888888888889,0.9697471604938273,0.021555555555555553
v2xcl_rol,2012,2013 - 2014,165,0.0011111111111111111,0.9988888888888889,0
v2xcl_rol,2012,2013 - 2014,200,0.0022222222222222222,0.9911259259259259,0.006666666666666667
v2xcl_rol,2012,2013 - 2014,205,0.0044444444444444444,0.992237037037037,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,210,0,1,0
v2xcl_rol,2012,2013 - 2014,211,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2012,2013 - 2014,212,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2012,2013 - 2014,220,0,0.9988888888888889,0.0011111111111111111
v2xcl_rol,2012,2013 - 2014,225,0,1,0
v2xcl_rol,2012,2013 - 2014,230,0.01,0.9746,0.015555555555555555
v2xcl_rol,2012,2013 - 2014,235,0,0.9977777777777778,0.0022222222222222222
v2xcl_rol,2012,2013 - 2014,260,0,0.9977777777777778,0.0022222222222222222
v2xcl_rol,2012,2013 - 2014,290,0.0022222222222222222,0.9977777777777778,0
v2xcl_rol,2012,2013 - 2014,305,0,1,0
v2xcl_rol,2012,2013 - 2014,310,0.034444444444444444,0.8835599647266313,0.08492063492063492
v2xcl_rol,2012,2013 - 2014,316,0.005555555555555556,0.9931185185185186,0.0013333333333333333
v2xcl_rol,2012,2013 - 2014,317,0,0.9844444444444445,0.015555555555555555
v2xcl_rol,2012,2013 - 2014,325,0.005555555555555556,0.9900246913580247,0.0044444444444444444
v2xcl_rol,2012,2013 - 2014,339,0.30625925925925923,0.6727082833627278,0.030317460317460316
v2xcl_rol,2012,2013 - 2014,340,0.02585858585858586,0.7296679985035541,0.25096296296296294
v2xcl_rol,2012,2013 - 2014,341,0.014444444444444444,0.9784376543209876,0.007222222222222222
v2xcl_rol,2012,2013 - 2014,343,0.10953703703703704,0.6573878159905937,0.2617460317460318
v2xcl_rol,2012,2013 - 2014,344,0.0044444444444444444,0.9927901234567901,0.002777777777777778
v2xcl_rol,2012,2013 - 2014,346,0.0077777777777777776,0.9828512345679012,0.009444444444444445
v2xcl_rol,2012,2013 - 2014,347,0.11473789173789174,0.8432941268333861,0.047407407407407405
v2xcl_rol,2012,2013 - 2014,349,0.008888888888888889,0.971288888888889,0.02
v2xcl_rol,2012,2013 - 2014,350,0.0044444444444444444,0.9900246913580247,0.005555555555555556
v2xcl_rol,2012,2013 - 2014,352,0.0044444444444444444,0.9944493827160494,0.0011111111111111111
v2xcl_rol,2012,2013 - 2014,355,0.025555555555555557,0.9203086419753086,0.05555555555555555
v2xcl_rol,2012,2013 - 2014,359,0.022222222222222223,0.9462716049382716,0.03222222222222222
v2xcl_rol,2012,2013 - 2014,360,0.0325925925925926,0.9249489711934157,0.04388888888888889
v2xcl_rol,2012,2013 - 2014,365,0.2783333333333333,0.6025916666666666,0.165
v2xcl_rol,2012,2013 - 2014,366,0,1,0
v2xcl_rol,2012,2013 - 2014,367,0,1,0
v2xcl_rol,2012,2013 - 2014,368,0.00925925925925926,0.9874382716049382,0.0033333333333333335
v2xcl_rol,2012,2013 - 2014,369,0.12496296296296297,0.7624003251028807,0.1287222222222222
v2xcl_rol,2012,2013 - 2014,370,0.2375925925925926,0.7053539197530865,0.07483333333333332
